origen,destino,personas,tipo,nivel
071001,080304,1,residencia5,municipio
071001,080401,8,residencia5,municipio
071001,080402,9,residencia5,municipio
071001,080501,7,residencia5,municipio
071001,080601,4,residencia5,municipio
071001,080602,94,residencia5,municipio
071001,080701,10,residencia5,municipio
071001,080702,29,residencia5,municipio
071001,080801,5,residencia5,municipio
071001,080802,27,residencia5,municipio
071001,080803,1,residencia5,municipio
071001,090101,18,residencia5,municipio
071001,090104,2,residencia5,municipio
071001,090201,3,residencia5,municipio
071001,090203,4,residencia5,municipio
071001,090303,2,residencia5,municipio
071001,090402,1,residencia5,municipio
071001,090501,2,residencia5,municipio
071002,070101,56,residencia5,municipio
071002,070102,3,residencia5,municipio
071002,070103,1,residencia5,municipio
071002,070104,4,residencia5,municipio
071002,070105,2,residencia5,municipio
071002,070201,37,residencia5,municipio
071002,070502,6,residencia5,municipio
071002,071001,106,residencia5,municipio
071003,070101,334,residencia5,municipio
071003,070102,28,residencia5,municipio
071003,070103,4,residencia5,municipio
071003,070104,31,residencia5,municipio
071003,070105,16,residencia5,municipio
071003,070201,114,residencia5,municipio
071003,070502,10,residencia5,municipio
071003,070603,4,residencia5,municipio
071003,071001,284,residencia5,municipio
071004,070101,70,residencia5,municipio
071004,070102,11,residencia5,municipio
071004,070104,7,residencia5,municipio
071004,070105,1,residencia5,municipio
071004,070201,47,residencia5,municipio
071004,070502,7,residencia5,municipio
071004,070603,5,residencia5,municipio
071004,071001,86,residencia5,municipio
071005,070101,92,residencia5,municipio
071005,070102,12,residencia5,municipio
071005,070103,1,residencia5,municipio
071005,070104,12,residencia5,municipio
071005,070105,7,residencia5,municipio
071005,070201,23,residencia5,municipio
071005,070502,6,residencia5,municipio
071005,071001,170,residencia5,municipio
071099,070101,76,residencia5,provincia
071099,070102,4,residencia5,provincia
071099,070103,2,residencia5,provincia
071099,070104,6,residencia5,provincia
071099,070105,1,residencia5,provincia
071099,070201,33,residencia5,provincia
071099,070502,8,residencia5,provincia
071099,070603,1,residencia5,provincia
071099,071001,58,residencia5,provincia
071101,070101,615,residencia5,municipio
071101,070102,99,residencia5,municipio
071101,070103,8,residencia5,municipio
071101,070104,77,residencia5,municipio
071101,070105,32,residencia5,municipio
071101,070201,173,residencia5,municipio
071101,070502,33,residencia5,municipio
071101,070603,1,residencia5,municipio
071101,071001,34,residencia5,municipio
071102,070101,557,residencia5,municipio
071102,070102,42,residencia5,municipio
071102,070103,2,residencia5,municipio
071102,070104,58,residencia5,municipio
071102,070105,7,residencia5,municipio
071102,070201,46,residencia5,municipio
071102,070502,31,residencia5,municipio
071102,070603,2,residencia5,municipio
071102,071001,13,residencia5,municipio
071103,070101,526,residencia5,municipio
071103,070102,72,residencia5,municipio
071103,070103,4,residencia5,municipio
071103,070104,70,residencia5,municipio
071103,070105,34,residencia5,municipio
071103,070201,108,residencia5,municipio
071103,070502,107,residencia5,municipio
071103,070603,2,residencia5,municipio
071103,071001,131,residencia5,municipio
071104,070101,40,residencia5,municipio
071104,070102,10,residencia5,municipio
071104,070103,3,residencia5,municipio
071104,070104,1,residencia5,municipio
071104,070105,4,residencia5,municipio
071104,070201,1,residencia5,municipio
071104,070502,1,residencia5,municipio
071104,071001,1,residencia5,municipio
071105,070101,238,residencia5,municipio
071105,070102,32,residencia5,municipio
071105,070103,3,residencia5,municipio
071105,070104,8,residencia5,municipio
071105,070105,10,residencia5,municipio
071105,070201,19,residencia5,municipio
071105,070502,21,residencia5,municipio
071105,070603,4,residencia5,municipio
071105,071001,15,residencia5,municipio
071106,070101,230,residencia5,municipio
071106,070102,39,residencia5,municipio
071106,070103,9,residencia5,municipio
071106,070104,48,residencia5,municipio
071106,070105,21,residencia5,municipio
071106,070201,64,residencia5,municipio
071106,070502,147,residencia5,municipio
071106,070603,1,residencia5,municipio
071106,071001,28,residencia5,municipio
071199,070101,159,residencia5,provincia
071199,070102,27,residencia5,provincia
071199,070103,1,residencia5,provincia
071199,070104,32,residencia5,provincia
071199,070105,2,residencia5,provincia
071199,070201,35,residencia5,provincia
071199,070502,27,residencia5,provincia
071199,070603,6,residencia5,provincia
071199,071001,25,residencia5,provincia
071201,070101,432,residencia5,municipio
071201,070102,25,residencia5,municipio
071201,070103,7,residencia5,municipio
071201,070104,26,residencia5,municipio
071201,070105,4,residencia5,municipio
071201,070201,34,residencia5,municipio
071201,070502,39,residencia5,municipio
071201,071001,20,residencia5,municipio
071299,070101,1,residencia5,provincia
071301,070101,402,residencia5,municipio
071301,070102,69,residencia5,municipio
071301,070103,3,residencia5,municipio
071301,070104,164,residencia5,municipio
071301,070105,46,residencia5,municipio
071301,070201,29,residencia5,municipio
071301,070502,7,residencia5,municipio
071301,071001,11,residencia5,municipio
071302,070101,146,residencia5,municipio
071302,070102,11,residencia5,municipio
071302,070103,2,residencia5,municipio
071302,070104,42,residencia5,municipio
071302,070105,22,residencia5,municipio
071302,070201,6,residencia5,municipio
071302,070603,1,residencia5,municipio
071302,071001,5,residencia5,municipio
071399,070101,28,residencia5,provincia
071399,070104,6,residencia5,provincia
071399,070105,2,residencia5,provincia
071399,070201,2,residencia5,provincia
071401,070101,755,residencia5,municipio
071401,070102,35,residencia5,municipio
071401,070103,5,residencia5,municipio
071401,070104,41,residencia5,municipio
071401,070105,10,residencia5,municipio
071401,070201,73,residencia5,municipio
071401,070502,44,residencia5,municipio
071401,070603,1,residencia5,municipio
071401,071001,23,residencia5,municipio
071402,070101,641,residencia5,municipio
071402,070102,44,residencia5,municipio
071402,070103,2,residencia5,municipio
071402,070104,8,residencia5,municipio
071402,070105,8,residencia5,municipio
071402,070201,29,residencia5,municipio
071402,070502,16,residencia5,municipio
071402,070603,7,residencia5,municipio
071402,071001,30,residencia5,municipio
071403,070101,99,residencia5,municipio
071403,070102,24,residencia5,municipio
071403,070104,6,residencia5,municipio
071403,070105,5,residencia5,municipio
071403,070201,18,residencia5,municipio
071403,070502,14,residencia5,municipio
071403,071001,6,residencia5,municipio
071499,070101,80,residencia5,provincia
071499,070102,10,residencia5,provincia
071499,070104,7,residencia5,provincia
071499,070201,2,residencia5,provincia
071499,070502,1,residencia5,provincia
071499,071001,3,residencia5,provincia
071501,070101,239,residencia5,municipio
071501,070102,27,residencia5,municipio
071501,070103,4,residencia5,municipio
071501,070104,28,residencia5,municipio
071501,070105,7,residencia5,municipio
071501,070201,29,residencia5,municipio
071501,070502,9,residencia5,municipio
071501,070603,2,residencia5,municipio
071501,071001,25,residencia5,municipio
071502,070101,125,residencia5,municipio
071502,070102,6,residencia5,municipio
071502,070103,3,residencia5,municipio
071502,070104,10,residencia5,municipio
071502,070105,2,residencia5,municipio
071502,070201,8,residencia5,municipio
071502,070502,1,residencia5,municipio
071502,071001,2,residencia5,municipio
071503,070101,135,residencia5,municipio
071503,070102,10,residencia5,municipio
071503,070103,3,residencia5,municipio
071503,070104,17,residencia5,municipio
071503,070105,9,residencia5,municipio
071503,070201,18,residencia5,municipio
071503,070502,6,residencia5,municipio
071503,070603,1,residencia5,municipio
071503,071001,10,residencia5,municipio
071599,070101,729,residencia5,provincia
071599,070102,115,residencia5,provincia
071599,070103,16,residencia5,provincia
071599,070104,58,residencia5,provincia
071599,070105,22,residencia5,provincia
071599,070201,97,residencia5,provincia
071599,070502,53,residencia5,provincia
071599,070603,3,residencia5,provincia
071599,071001,63,residencia5,provincia
079999,070101,8418,residencia5,departamento
079999,070102,4012,residencia5,departamento
079999,070103,658,residencia5,departamento
079999,070104,3364,residencia5,departamento
079999,070105,700,residencia5,departamento
079999,070201,3622,residencia5,departamento
079999,070502,728,residencia5,departamento
079999,070603,112,residencia5,departamento
079999,071001,1189,residencia5,departamento
080101,070101,2298,residencia5,municipio
080101,070102,180,residencia5,municipio
080101,070103,19,residencia5,municipio
080101,070104,97,residencia5,municipio
080101,070105,14,residencia5,municipio
080101,070201,214,residencia5,municipio
080101,070502,129,residencia5,municipio
080101,070603,4,residencia5,municipio
080101,071001,96,residencia5,municipio
080102,070101,8,residencia5,municipio
080102,070103,1,residencia5,municipio
080102,070105,3,residencia5,municipio
080102,070502,4,residencia5,municipio
080102,071001,3,residencia5,municipio
080199,070101,150,residencia5,provincia
080199,070102,18,residencia5,provincia
080199,070103,8,residencia5,provincia
080199,070104,8,residencia5,provincia
080199,070105,3,residencia5,provincia
080199,070201,13,residencia5,provincia
080199,070502,5,residencia5,provincia
080199,071001,7,residencia5,provincia
080201,070101,1101,residencia5,municipio
080201,070102,56,residencia5,municipio
080201,070103,29,residencia5,municipio
080201,070104,53,residencia5,municipio
080201,070105,10,residencia5,municipio
080201,070201,74,residencia5,municipio
080201,070502,19,residencia5,municipio
080201,070603,3,residencia5,municipio
080201,071001,32,residencia5,municipio
080202,070101,807,residencia5,municipio
080202,070102,44,residencia5,municipio
080202,070103,18,residencia5,municipio
080202,070104,27,residencia5,municipio
080202,070105,2,residencia5,municipio
080202,070201,35,residencia5,municipio
080202,070502,14,residencia5,municipio
080202,071001,19,residencia5,municipio
080299,070101,176,residencia5,provincia
080299,070102,5,residencia5,provincia
080299,070103,2,residencia5,provincia
080299,070104,7,residencia5,provincia
080299,070201,18,residencia5,provincia
080299,070502,3,residencia5,provincia
080299,071001,2,residencia5,provincia
080301,070101,119,residencia5,municipio
080301,070102,4,residencia5,municipio
080301,070103,2,residencia5,municipio
080301,070104,1,residencia5,municipio
080301,070201,6,residencia5,municipio
080301,070502,5,residencia5,municipio
080301,071001,3,residencia5,municipio
080302,070101,438,residencia5,municipio
080302,070102,60,residencia5,municipio
080302,070103,4,residencia5,municipio
080302,070104,37,residencia5,municipio
080302,070105,8,residencia5,municipio
080302,070201,76,residencia5,municipio
080302,070502,23,residencia5,municipio
080302,071001,50,residencia5,municipio
080303,070101,81,residencia5,municipio
080303,070102,6,residencia5,municipio
080303,070103,4,residencia5,municipio
080303,070104,5,residencia5,municipio
080303,070201,10,residencia5,municipio
080303,070502,5,residencia5,municipio
080303,071001,3,residencia5,municipio
080304,070101,159,residencia5,municipio
080304,070102,17,residencia5,municipio
080304,070103,1,residencia5,municipio
080304,070104,20,residencia5,municipio
080304,070105,3,residencia5,municipio
080304,070201,73,residencia5,municipio
080304,070502,6,residencia5,municipio
080304,070603,1,residencia5,municipio
080304,071001,7,residencia5,municipio
080399,070101,46,residencia5,provincia
080399,070102,6,residencia5,provincia
080399,070201,2,residencia5,provincia
080399,071001,6,residencia5,provincia
080401,070101,309,residencia5,municipio
080401,070102,26,residencia5,municipio
080401,070103,18,residencia5,municipio
080401,070104,12,residencia5,municipio
080401,070105,1,residencia5,municipio
080401,070201,24,residencia5,municipio
080401,070502,20,residencia5,municipio
080401,071001,6,residencia5,municipio
080402,070101,8,residencia5,municipio
080402,070103,1,residencia5,municipio
080402,070104,2,residencia5,municipio
080402,070502,2,residencia5,municipio
080499,070101,29,residencia5,provincia
080499,070102,1,residencia5,provincia
080499,070103,1,residencia5,provincia
080499,070104,3,residencia5,provincia
080499,070105,2,residencia5,provincia
080499,070201,5,residencia5,provincia
080499,070502,2,residencia5,provincia
080499,071001,1,residencia5,provincia
080501,070101,267,residencia5,municipio
080501,070102,30,residencia5,municipio
080501,070103,4,residencia5,municipio
080501,070104,27,residencia5,municipio
080501,070105,1,residencia5,municipio
080501,070201,42,residencia5,municipio
080501,070502,17,residencia5,municipio
080501,070603,1,residencia5,municipio
080501,071001,8,residencia5,municipio
080601,070101,15,residencia5,municipio
080601,070102,2,residencia5,municipio
080601,070103,1,residencia5,municipio
080601,070104,5,residencia5,municipio
080601,070105,22,residencia5,municipio
080601,070201,3,residencia5,municipio
080601,070502,4,residencia5,municipio
080602,070101,42,residencia5,municipio
080602,070102,6,residencia5,municipio
080602,070103,5,residencia5,municipio
080602,070104,3,residencia5,municipio
080602,070201,18,residencia5,municipio
080602,070502,9,residencia5,municipio
080602,070603,1,residencia5,municipio
080602,071001,7,residencia5,municipio
080699,070101,29,residencia5,provincia
080699,070102,4,residencia5,provincia
080699,070103,6,residencia5,provincia
080699,070105,3,residencia5,provincia
080699,070201,5,residencia5,provincia
080699,070502,5,residencia5,provincia
080699,071001,1,residencia5,provincia
080701,070101,85,residencia5,municipio
080701,070102,6,residencia5,municipio
080701,070104,1,residencia5,municipio
080701,070201,9,residencia5,municipio
080701,070502,9,residencia5,municipio
080701,071001,1,residencia5,municipio
080702,070101,53,residencia5,municipio
080702,070102,4,residencia5,municipio
080702,070104,2,residencia5,municipio
080702,070201,13,residencia5,municipio
080702,070502,4,residencia5,municipio
080702,071001,2,residencia5,municipio
080703,070101,4,residencia5,municipio
080703,070502,1,residencia5,municipio
080799,070101,24,residencia5,provincia
080799,070201,3,residencia5,provincia
080799,070502,2,residencia5,provincia
080799,071001,4,residencia5,provincia
080801,070101,171,residencia5,municipio
080801,070102,9,residencia5,municipio
080801,070104,7,residencia5,municipio
080801,070201,13,residencia5,municipio
080801,070502,11,residencia5,municipio
080801,071001,2,residencia5,municipio
080802,070101,81,residencia5,municipio
080802,070104,4,residencia5,municipio
080802,070201,4,residencia5,municipio
080802,071001,4,residencia5,municipio
080803,070101,25,residencia5,municipio
080803,070102,2,residencia5,municipio
080803,070104,2,residencia5,municipio
080803,070201,3,residencia5,municipio
080803,071001,3,residencia5,municipio
080899,070101,63,residencia5,provincia
080899,070102,3,residencia5,provincia
080899,070104,6,residencia5,provincia
080899,070105,1,residencia5,provincia
080899,070201,7,residencia5,provincia
080899,070502,1,residencia5,provincia
080899,071001,4,residencia5,provincia
080901,070101,5,residencia5,municipio
080901,071001,2,residencia5,municipio
089999,070101,2483,residencia5,departamento
089999,070102,201,residencia5,departamento
089999,070103,19,residencia5,departamento
089999,070104,105,residencia5,departamento
089999,070105,31,residencia5,departamento
089999,070201,193,residencia5,departamento
089999,070502,184,residencia5,departamento
089999,070603,16,residencia5,departamento
089999,071001,102,residencia5,departamento
090101,070101,504,residencia5,municipio
090101,070102,14,residencia5,municipio
090101,070103,9,residencia5,municipio
090101,070104,36,residencia5,municipio
090101,070105,4,residencia5,municipio
090101,070201,44,residencia5,municipio
090101,070502,6,residencia5,municipio
090101,070603,1,residencia5,municipio
090101,071001,11,residencia5,municipio
090102,070101,11,residencia5,municipio
090102,070102,6,residencia5,municipio
090102,070201,1,residencia5,municipio
090102,071001,5,residencia5,municipio
090103,070101,1,residencia5,municipio
090103,070104,1,residencia5,municipio
090104,070101,5,residencia5,municipio
090104,070102,1,residencia5,municipio
090104,070502,2,residencia5,municipio
090199,070101,25,residencia5,provincia
090199,070102,1,residencia5,provincia
090199,070104,2,residencia5,provincia
090199,070201,4,residencia5,provincia
090199,071001,1,residencia5,provincia
090201,070101,13,residencia5,municipio
090201,070105,15,residencia5,municipio
090201,070201,4,residencia5,municipio
090201,070502,1,residencia5,municipio
090201,071001,5,residencia5,municipio
090202,070101,104,residencia5,municipio
090202,070102,2,residencia5,municipio
090202,070103,4,residencia5,municipio
090202,070104,7,residencia5,municipio
090202,070105,5,residencia5,municipio
090202,070201,4,residencia5,municipio
090202,071001,1,residencia5,municipio
090203,070102,1,residencia5,municipio
090203,070105,2,residencia5,municipio
090299,070101,2,residencia5,provincia
090299,070105,1,residencia5,provincia
090299,071001,3,residencia5,provincia
090301,070101,11,residencia5,municipio
090301,070102,3,residencia5,municipio
090301,070201,1,residencia5,municipio
090301,070502,1,residencia5,municipio
090302,070101,10,residencia5,municipio
090302,070104,1,residencia5,municipio
090302,070502,1,residencia5,municipio
090303,070101,40,residencia5,municipio
090303,070102,3,residencia5,municipio
090303,070103,3,residencia5,municipio
090303,070104,1,residencia5,municipio
090303,070201,1,residencia5,municipio
090303,070502,8,residencia5,municipio
090399,070101,7,residencia5,provincia
090399,070603,1,residencia5,provincia
090401,070101,7,residencia5,municipio
090401,070105,1,residencia5,municipio
090401,070201,1,residencia5,municipio
090401,071001,1,residencia5,municipio
090402,070201,1,residencia5,municipio
090501,070104,1,residencia5,municipio
090501,071001,3,residencia5,municipio
090502,070104,1,residencia5,municipio
090502,070105,1,residencia5,municipio
090503,070101,3,residencia5,municipio
090503,070102,1,residencia5,municipio
090503,070201,1,residencia5,municipio
090503,071001,1,residencia5,municipio
099999,070101,169,residencia5,departamento
099999,070102,14,residencia5,departamento
099999,070104,18,residencia5,departamento
099999,070105,1,residencia5,departamento
099999,070201,22,residencia5,departamento
099999,070502,5,residencia5,departamento
099999,071001,5,residencia5,departamento
010101,070101,480,trabajo,municipio
010101,070103,3,trabajo,municipio
010101,070104,1,trabajo,municipio
010101,070105,2,trabajo,municipio
010101,070201,3,trabajo,municipio
010101,070502,1,trabajo,municipio
010101,071001,10,trabajo,municipio
010102,070101,17,trabajo,municipio
010102,070102,1,trabajo,municipio
010102,070104,1,trabajo,municipio
010102,070105,1,trabajo,municipio
010103,070101,63,trabajo,municipio
010103,070104,9,trabajo,municipio
010103,070201,2,trabajo,municipio
010103,070502,1,trabajo,municipio
010201,070101,4,trabajo,municipio
010202,070101,57,trabajo,municipio
010202,070201,1,trabajo,municipio
010202,070502,1,trabajo,municipio
010202,071001,4,trabajo,municipio
010301,070101,95,trabajo,municipio
010301,070105,2,trabajo,municipio
010301,071001,3,trabajo,municipio
010302,070101,143,trabajo,municipio
010302,070102,6,trabajo,municipio
010302,070104,1,trabajo,municipio
010302,070201,4,trabajo,municipio
010302,071001,3,trabajo,municipio
010303,070101,16,trabajo,municipio
010303,070102,1,trabajo,municipio
010303,070104,4,trabajo,municipio
010303,070201,1,trabajo,municipio
010303,071001,2,trabajo,municipio
010304,070101,42,trabajo,municipio
010304,070105,1,trabajo,municipio
010401,070101,26,trabajo,municipio
010401,070502,1,trabajo,municipio
010401,071001,1,trabajo,municipio
010402,070101,31,trabajo,municipio
010402,070103,1,trabajo,municipio
010402,070104,1,trabajo,municipio
010402,070201,1,trabajo,municipio
010403,070101,89,trabajo,municipio
010403,070102,1,trabajo,municipio
010403,070104,9,trabajo,municipio
010403,070105,2,trabajo,municipio
010403,070201,1,trabajo,municipio
010403,071001,1,trabajo,municipio
010404,070101,39,trabajo,municipio
010404,070104,1,trabajo,municipio
010404,070502,2,trabajo,municipio
010404,071001,1,trabajo,municipio
010405,070101,7,trabajo,municipio
010501,070101,72,trabajo,municipio
010501,070102,2,trabajo,municipio
010501,070104,1,trabajo,municipio
010501,070502,1,trabajo,municipio
010502,070101,4,trabajo,municipio
010601,070101,84,trabajo,municipio
010601,070102,2,trabajo,municipio
010601,070103,1,trabajo,municipio
010601,070104,2,trabajo,municipio
010601,070105,1,trabajo,municipio
010601,071001,1,trabajo,municipio
010602,070101,46,trabajo,municipio
010602,070201,6,trabajo,municipio
010701,070101,15,trabajo,municipio
010701,070201,2,trabajo,municipio
010701,071001,1,trabajo,municipio
010702,070101,34,trabajo,municipio
010702,070102,3,trabajo,municipio
010702,070104,2,trabajo,municipio
010702,071001,1,trabajo,municipio
010703,070101,17,trabajo,municipio
010703,070103,1,trabajo,municipio
010704,070101,15,trabajo,municipio
010801,070101,43,trabajo,municipio
010801,070104,1,trabajo,municipio
010801,070105,8,trabajo,municipio
010801,070201,1,trabajo,municipio
010801,071001,1,trabajo,municipio
010901,070101,6,trabajo,municipio
010902,070101,13,trabajo,municipio
010902,070201,2,trabajo,municipio
010902,071001,2,trabajo,municipio
010903,070101,3,trabajo,municipio
010903,071001,1,trabajo,municipio
011001,070101,43,trabajo,municipio
011001,070104,4,trabajo,municipio
011001,070201,1,trabajo,municipio
011001,070502,2,trabajo,municipio
011001,071001,1,trabajo,municipio
011002,070101,20,trabajo,municipio
011003,070101,42,trabajo,municipio
011003,070102,2,trabajo,municipio
011003,070104,1,trabajo,municipio
011003,070502,1,trabajo,municipio
020101,070101,470,trabajo,municipio
020101,070102,3,trabajo,municipio
020101,070104,2,trabajo,municipio
020101,070105,3,trabajo,municipio
020101,070201,5,trabajo,municipio
020101,071001,6,trabajo,municipio
020102,070101,8,trabajo,municipio
020103,070101,9,trabajo,municipio
020104,070101,23,trabajo,municipio
020104,070105,1,trabajo,municipio
020104,070201,1,trabajo,municipio
020104,071001,2,trabajo,municipio
020105,070101,473,trabajo,municipio
020105,070102,1,trabajo,municipio
020105,070104,8,trabajo,municipio
020105,070105,1,trabajo,municipio
020105,070201,8,trabajo,municipio
020105,071001,7,trabajo,municipio
020201,070101,18,trabajo,municipio
020201,070201,1,trabajo,municipio
020202,070101,1,trabajo,municipio
020203,070101,3,trabajo,municipio
020204,070101,3,trabajo,municipio
020205,070101,4,trabajo,municipio
020205,070201,1,trabajo,municipio
020206,070101,7,trabajo,municipio
020301,070101,6,trabajo,municipio
020302,070101,4,trabajo,municipio
020303,070101,4,trabajo,municipio
020304,070101,1,trabajo,municipio
020305,070101,2,trabajo,municipio
020306,070101,3,trabajo,municipio
020308,070101,5,trabajo,municipio
020401,070101,5,trabajo,municipio
020402,070101,6,trabajo,municipio
020403,070101,3,trabajo,municipio
020405,070101,4,trabajo,municipio
020501,070101,2,trabajo,municipio
020501,070201,1,trabajo,municipio
020601,070101,8,trabajo,municipio
020602,070101,3,trabajo,municipio
020603,070101,1,trabajo,municipio
020606,070101,2,trabajo,municipio
020606,070102,1,trabajo,municipio
020607,070101,5,trabajo,municipio
020608,070101,1,trabajo,municipio
020608,070201,1,trabajo,municipio
020701,070101,3,trabajo,municipio
020701,070102,1,trabajo,municipio
020702,070502,1,trabajo,municipio
020801,070101,57,trabajo,municipio
020801,070104,1,trabajo,municipio
020801,070201,2,trabajo,municipio
020801,070502,1,trabajo,municipio
020801,071001,2,trabajo,municipio
020802,070101,1,trabajo,municipio
020803,070101,2,trabajo,municipio
020804,070101,1,trabajo,municipio
020806,070101,4,trabajo,municipio
020901,070101,3,trabajo,municipio
020901,070201,1,trabajo,municipio
020902,070101,11,trabajo,municipio
020903,070101,8,trabajo,municipio
020904,070101,4,trabajo,municipio
020905,070101,1,trabajo,municipio
021001,070101,5,trabajo,municipio
021002,070101,5,trabajo,municipio
021003,070101,5,trabajo,municipio
021003,070201,1,trabajo,municipio
021004,070101,6,trabajo,municipio
021004,070201,1,trabajo,municipio
021006,070101,8,trabajo,municipio
021006,070201,1,trabajo,municipio
021101,070101,3,trabajo,municipio
021102,070101,4,trabajo,municipio
021103,070101,1,trabajo,municipio
021104,070101,3,trabajo,municipio
021105,070101,6,trabajo,municipio
021105,070201,1,trabajo,municipio
021201,070101,10,trabajo,municipio
021202,070101,10,trabajo,municipio
021203,070101,7,trabajo,municipio
021301,070101,37,trabajo,municipio
021301,070201,3,trabajo,municipio
021302,070101,11,trabajo,municipio
021302,070102,1,trabajo,municipio
021303,070101,7,trabajo,municipio
021303,070201,1,trabajo,municipio
021304,070101,10,trabajo,municipio
021305,070101,28,trabajo,municipio
021305,070104,1,trabajo,municipio
021306,070101,14,trabajo,municipio
021306,070104,1,trabajo,municipio
021307,070101,8,trabajo,municipio
021401,070101,15,trabajo,municipio
021402,070101,13,trabajo,municipio
021402,070201,1,trabajo,municipio
021501,070101,2,trabajo,municipio
021502,070101,2,trabajo,municipio
021601,070101,10,trabajo,municipio
021601,070201,1,trabajo,municipio
021602,070101,1,trabajo,municipio
021701,070101,11,trabajo,municipio
021702,070101,3,trabajo,municipio
021801,070101,8,trabajo,municipio
021801,070502,1,trabajo,municipio
021802,070101,8,trabajo,municipio
021803,070101,4,trabajo,municipio
021901,070101,1,trabajo,municipio
022001,070101,4,trabajo,municipio
022001,070104,1,trabajo,municipio
022001,070201,1,trabajo,municipio
022002,070105,1,trabajo,municipio
030101,070101,802,trabajo,municipio
030101,070102,8,trabajo,municipio
030101,070103,2,trabajo,municipio
030101,070104,8,trabajo,municipio
030101,070105,4,trabajo,municipio
030101,070201,28,trabajo,municipio
030101,070502,2,trabajo,municipio
030101,070603,1,trabajo,municipio
030101,071001,28,trabajo,municipio
030201,070101,47,trabajo,municipio
030201,070105,1,trabajo,municipio
030201,070201,2,trabajo,municipio
030201,070502,1,trabajo,municipio
030202,070101,25,trabajo,municipio
030202,070102,1,trabajo,municipio
030202,070104,1,trabajo,municipio
030202,070105,1,trabajo,municipio
030202,070201,1,trabajo,municipio
030202,071001,1,trabajo,municipio
030203,070101,10,trabajo,municipio
030203,070105,2,trabajo,municipio
030301,070101,2,trabajo,municipio
030302,070101,3,trabajo,municipio
030302,071001,1,trabajo,municipio
030303,070101,6,trabajo,municipio
030401,070101,9,trabajo,municipio
030401,070102,1,trabajo,municipio
030402,070101,7,trabajo,municipio
030403,070101,36,trabajo,municipio
030403,071001,3,trabajo,municipio
030404,070101,2,trabajo,municipio
030404,070201,1,trabajo,municipio
030501,070101,22,trabajo,municipio
030502,070101,6,trabajo,municipio
030502,070102,2,trabajo,municipio
030502,070105,1,trabajo,municipio
030502,070201,1,trabajo,municipio
030601,070101,4,trabajo,municipio
030602,070101,8,trabajo,municipio
030701,070101,30,trabajo,municipio
030701,070102,1,trabajo,municipio
030702,070101,9,trabajo,municipio
030702,070201,8,trabajo,municipio
030702,071001,2,trabajo,municipio
030801,070101,30,trabajo,municipio
030802,070101,13,trabajo,municipio
030802,070201,1,trabajo,municipio
030802,071001,4,trabajo,municipio
030803,070101,12,trabajo,municipio
030803,071001,2,trabajo,municipio
030901,070101,228,trabajo,municipio
030901,070102,2,trabajo,municipio
030901,070103,1,trabajo,municipio
030901,070201,3,trabajo,municipio
030901,070502,1,trabajo,municipio
030901,071001,21,trabajo,municipio
030902,070101,108,trabajo,municipio
030902,070104,1,trabajo,municipio
030902,070105,2,trabajo,municipio
030902,070201,2,trabajo,municipio
030902,070502,1,trabajo,municipio
030902,071001,4,trabajo,municipio
030903,070101,86,trabajo,municipio
030903,070102,1,trabajo,municipio
030903,070103,1,trabajo,municipio
030903,070104,3,trabajo,municipio
030903,070201,8,trabajo,municipio
030903,070603,1,trabajo,municipio
030903,071001,4,trabajo,municipio
030904,070101,94,trabajo,municipio
030904,070102,3,trabajo,municipio
030904,070104,1,trabajo,municipio
030904,070201,2,trabajo,municipio
030904,071001,3,trabajo,municipio
030905,070101,72,trabajo,municipio
030905,070102,2,trabajo,municipio
030905,070104,2,trabajo,municipio
030905,070201,3,trabajo,municipio
030905,070502,1,trabajo,municipio
030905,071001,4,trabajo,municipio
031001,070101,386,trabajo,municipio
031001,070102,6,trabajo,municipio
031001,070104,2,trabajo,municipio
031001,070105,3,trabajo,municipio
031001,070201,13,trabajo,municipio
031001,070502,2,trabajo,municipio
031001,071001,22,trabajo,municipio
031002,070101,36,trabajo,municipio
031002,070104,1,trabajo,municipio
031002,070201,1,trabajo,municipio
031002,070502,1,trabajo,municipio
031002,071001,3,trabajo,municipio
031003,070101,62,trabajo,municipio
031003,070102,2,trabajo,municipio
031003,070103,1,trabajo,municipio
031003,070104,2,trabajo,municipio
031003,070201,5,trabajo,municipio
031003,071001,2,trabajo,municipio
031101,070101,12,trabajo,municipio
031201,070101,16,trabajo,municipio
031202,070101,21,trabajo,municipio
031202,070102,1,trabajo,municipio
031202,070104,2,trabajo,municipio
031202,070105,2,trabajo,municipio
031202,071001,2,trabajo,municipio
031203,070101,20,trabajo,municipio
031203,070104,1,trabajo,municipio
031203,071001,1,trabajo,municipio
031204,070101,26,trabajo,municipio
031204,070201,1,trabajo,municipio
031204,070502,1,trabajo,municipio
031204,071001,3,trabajo,municipio
031205,070101,66,trabajo,municipio
031205,070104,1,trabajo,municipio
031205,070201,6,trabajo,municipio
031205,070502,1,trabajo,municipio
031205,071001,5,trabajo,municipio
031206,070101,65,trabajo,municipio
031206,070102,5,trabajo,municipio
031206,070103,1,trabajo,municipio
031206,070104,2,trabajo,municipio
031206,070201,3,trabajo,municipio
031206,071001,9,trabajo,municipio
031301,070101,19,trabajo,municipio
031301,070104,1,trabajo,municipio
031301,071001,1,trabajo,municipio
031303,070101,4,trabajo,municipio
031303,071001,1,trabajo,municipio
