cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070103,Porongo,núcleo,pct_autoident_indigena,14.803229061553983,7.386162034299232,-7.417067027254752,pp,
070103,Porongo,núcleo,pct_nacido_otro_municipio,24.892058092372107,68.88276947285601,43.9907113804839,pp,
070103,Porongo,núcleo,pct_nacido_extranjero,3.055083082559205,5.6123787044322055,2.5572956218730005,pp,
070103,Porongo,núcleo,pct_migrante_reciente,8.502472507196103,27.57439218999343,19.071919682797326,pp,
070103,Porongo,núcleo,paridez_media,2.4327323162274617,1.7716073,-0.6611250162274616,hijos,
070103,Porongo,núcleo,paridez_media_12mas,3.323613642280656,2.267928,-1.0556856422806562,hijos,
070103,Porongo,núcleo,pct_hijos_fallecidos,13.625592417061617,7.3358417,-6.289750717061617,pp,
070103,Porongo,núcleo,pct_parto_calificado,,98.390636430139,,pp,
070103,Porongo,núcleo,pct_jefatura_femenina,22.993311036789297,27.77356199726817,4.780250960478874,pp,
070103,Porongo,núcleo,edad_media_jefe,45.92920847268673,48.504326,2.5751175273132674,años,
070103,Porongo,núcleo,prom_anios_estudio,8.636407416325548,12.14924004192872,3.5128326256031723,años,
070103,Porongo,núcleo,pct_ecivil_casado,25.523226135783563,33.90766644653899,8.384440310755426,pp,
070103,Porongo,núcleo,pct_ecivil_conviviente,25.9315977539561,22.849252566488563,-3.0823451874675385,pp,
070103,Porongo,núcleo,pct_ecivil_separado_divorciado,3.614088820826952,5.15098757279222,1.5368987519652677,pp,
070103,Porongo,núcleo,pct_ecivil_viudo,3.33843797856049,3.259890736627244,-0.0785472419332458,pp,
070103,Porongo,núcleo,pct_ecivil_soltero,41.59264931087289,34.83220267755298,-6.760446633319916,pp,
070103,Porongo,núcleo,pct_quechua,6.680121089808274,2.791247782377292,-3.8888733074309823,pp,
070103,Porongo,núcleo,pct_aymara,0.6760847628657921,0.3429923122412773,-0.3330924506245148,pp,
070103,Porongo,núcleo,pct_guarani,1.7255297679112007,0.6268480189237138,-1.098681748987487,pp,
070103,Porongo,núcleo,pct_chiquitano,1.7053481331987892,0.4612655233589592,-1.2440826098398299,pp,
070103,Porongo,núcleo,pct_pueblo_afroboliviano,0.2219979818365287,0.0827912477823772,-0.1392067340541515,pp,
070103,Porongo,núcleo,pct_pueblo_guarayo,0.4944500504540868,0.1360141927853341,-0.3584358576687527,pp,
070103,Porongo,núcleo,pct_pueblo_mojeno,0.4036326942482341,0.0118273211117681,-0.391805373136466,pp,
070103,Porongo,núcleo,pct_pueblo_trinitario,0.0100908173562058,0.0,-0.0100908173562058,pp,
070103,Porongo,núcleo,pct_pueblo_yuracare,0.0302724520686175,0.0177409816676522,-0.012531470400965299,pp,
070103,Porongo,núcleo,pct_pueblo_movima,0.0504540867810292,0.0295683027794204,-0.0208857840016088,pp,
070103,Porongo,núcleo,pct_disc_ver,,1.910132004545852,,pp,
070103,Porongo,núcleo,pct_disc_oir,,0.7867820613690008,,pp,
070103,Porongo,núcleo,pct_disc_caminar,,1.2588512981904012,,pp,
070103,Porongo,núcleo,pct_disc_comunicar,,0.7955240842731008,,pp,
070103,Porongo,núcleo,pct_discapacidad,,3.4749541043797536,,pp,
070103,Porongo,núcleo,pct_sus,,52.56789578273349,,pp,
070103,Porongo,núcleo,pct_afiliado_caja,,14.78913667476264,,pp,
070103,Porongo,núcleo,pct_seguro_privado,,14.625745197615368,,pp,
070103,Porongo,núcleo,pct_sin_seguro,,18.01722234488849,,pp,
070103,Porongo,núcleo,pct_seguro_salud,,81.9827776551115,,pp,
070103,Porongo,núcleo,pct_madres_adolescentes,15.260545905707197,7.424071991001125,-7.836473914706072,pp,
070103,Porongo,núcleo,edad_1er_hijo,,22.10205680705191,,años,
070103,Porongo,núcleo,pct_idioma_materno_castellano,87.11629917855599,94.54830817522964,7.432008996673645,pp,
070103,Porongo,núcleo,pct_idioma_materno_originario,7.594754287361291,3.0328209389281264,-4.561933348433165,pp,
070103,Porongo,núcleo,pct_bilingue,19.07889881172042,22.158077536844083,3.0791787251236613,pp,
070103,Porongo,núcleo,pct_registro_menores5,85.43465745538285,96.18320610687024,10.748548651487397,pp,
070103,Porongo,núcleo,pct_residia_otro_mun,1.530812508177417,4.388495497858204,2.857682989680787,pp,
070103,Porongo,núcleo,pct_rezago_escolar,10.592613799026624,5.657315093902156,-4.9352987051244686,pp,
070103,Porongo,núcleo,pct_hogar_con_menores,63.3415773564166,47.8221688194653,-15.519408536951303,pp,
070103,Porongo,núcleo,pct_hogar_con_am,18.71393239901072,20.27635926704716,1.5624268680364395,pp,
070103,Porongo,núcleo,pct_hogar_unipersonal,15.636163781258588,18.87954340642836,3.243379625169773,pp,
070103,Porongo,núcleo,pct_am_solo,2.967848309975268,4.535896665665365,1.5680483556900966,pp,
070103,Porongo,núcleo,hogares,3639.0,6658.0,82.96235229458642,%,5.163123771963085
070103,Porongo,núcleo,tam_hogar_pers,4.2006045616927725,3.436167017122259,-0.7644375445705136,pers/hogar,
070103,Porongo,núcleo,autocontencion_laboral,,67.26220688254999,,pp,
070103,Porongo,núcleo,pct_trabaja_fuera,,32.73779311745001,,pp,
070103,Porongo,núcleo,dependencia_capital,,25.18526037965689,,pp,
070103,Porongo,núcleo,poblacion_nbi,15135.0,22361.0,47.74364056821936,%,3.3060444826396695
070103,Porongo,núcleo,pct_nbi_no_pobre,47.37363726461843,82.67519341711015,35.30155615249172,pp,
070103,Porongo,núcleo,pct_nbi_satisfechas,23.11199207135778,48.99154778408837,25.87955571273059,pp,
070103,Porongo,núcleo,pct_nbi_umbral,24.26164519326065,33.683645633021776,9.422000439761124,pp,
070103,Porongo,núcleo,pct_nbi_pobre,52.62636273538157,17.324806582889853,-35.30155615249171,pp,
070103,Porongo,núcleo,pct_nbi_moderada,44.05682193591014,15.741693126425472,-28.31512880948467,pp,
070103,Porongo,núcleo,pct_nbi_indigente,8.29203832177073,1.5383927373552166,-6.753645584415514,pp,
070103,Porongo,núcleo,pct_nbi_marginal,0.2775024777006937,0.0447207191091632,-0.2327817585915305,pp,
070103,Porongo,núcleo,pct_nbi_materiales,35.394780310538486,11.359062653727472,-24.035717656811016,pp,
070103,Porongo,núcleo,pct_nbi_espacios,75.61942517343905,61.66539957962524,-13.954025593813817,pp,
